date,symbol,event_type,return,close_price,volume,severity,layer
2025-07-09,MOH,high_volatility,0.0268,237.22000122070312,996600,medium,market
2025-07-10,MOH,high_volatility,-0.0364,228.5800018310547,1440500,medium,market
2025-07-11,MOH,high_volatility,-0.0308,221.5500030517578,1446100,medium,market
2025-07-14,MOH,high_volatility,-0.0117,218.9499969482422,1117200,medium,market
2025-07-15,MOH,high_volatility,-0.0198,214.61000061035156,1103400,medium,market
2025-07-16,MOH,high_volatility,0.0068,216.05999755859375,1059500,medium,market
2025-07-17,MOH,high_volatility,-0.0547,204.25,1774200,medium,market
2025-07-18,MOH,high_volatility,-0.1041,182.97999572753906,3593200,medium,market
2025-07-21,MOH,high_volatility,-0.0357,176.44000244140625,2769200,medium,market
2025-07-22,MOH,high_volatility,0.0238,180.63999938964844,2288800,medium,market
2025-07-23,MOH,high_volatility,0.0532,190.25,2696400,medium,market
2025-07-24,MOH,high_volatility,-0.1684,158.22000122070312,5488500,medium,market
2025-07-25,MOH,high_volatility,0.043,165.02000427246094,4892200,medium,market
2025-07-28,MOH,high_volatility,-0.005,164.19000244140625,2124200,medium,market
2025-07-29,MOH,high_volatility,-0.019,161.07000732421875,3408900,medium,market
2025-07-30,MOH,high_volatility,-0.0068,159.97000122070312,2332000,medium,market
2025-07-31,MOH,high_volatility,-0.0131,157.8699951171875,1725500,medium,market
2025-08-01,MOH,high_volatility,-0.0174,155.1300048828125,2008000,medium,market
2025-08-04,MOH,high_volatility,0.0195,158.14999389648438,1731500,medium,market
2025-08-05,MOH,high_volatility,-0.0184,155.24000549316406,1649000,medium,market
2025-08-06,MOH,high_volatility,-0.0189,152.30999755859375,1294000,medium,market
2025-08-07,MOH,high_volatility,0.0177,155.0,1622800,medium,market
2025-08-08,MOH,high_volatility,0.0123,156.89999389648438,1310300,medium,market
2025-08-11,MOH,high_volatility,-0.0196,153.8300018310547,1065200,medium,market
2025-08-12,MOH,high_volatility,0.0226,157.30999755859375,1621200,medium,market
2025-08-13,MOH,high_volatility,0.0248,161.2100067138672,1316600,medium,market
2025-08-14,MOH,high_volatility,-0.0098,159.6300048828125,899000,medium,market
2025-08-15,MOH,high_volatility,0.0492,167.49000549316406,1712800,medium,market
2025-08-18,MOH,high_volatility,0.0099,169.14999389648438,1843400,medium,market
2025-08-19,MOH,high_volatility,0.0278,173.85000610351562,1754500,medium,market
2025-08-20,MOH,high_volatility,-0.0014,173.60000610351562,1983000,medium,market
2025-10-23,MOH,high_volatility,-0.1749,161.0,7847100,medium,market
2025-10-24,MOH,high_volatility,0.0144,163.32000732421875,3511600,medium,market
2025-10-27,MOH,high_volatility,-0.0069,162.19000244140625,2195300,medium,market
2025-10-28,MOH,high_volatility,0.004,162.83999633789062,1364700,medium,market
2025-10-29,MOH,high_volatility,-0.0157,160.27999877929688,1830300,medium,market
2025-10-30,MOH,high_volatility,-0.0573,151.10000610351562,1887700,medium,market
2025-10-31,MOH,high_volatility,0.013,153.05999755859375,1550300,medium,market
2025-11-03,MOH,high_volatility,-0.0394,147.02999877929688,2239800,medium,market
2025-11-04,MOH,high_volatility,0.0317,151.69000244140625,1753000,medium,market
2025-11-05,MOH,high_volatility,-0.0128,149.75,1546000,medium,market
2025-11-06,MOH,high_volatility,-0.0176,147.1199951171875,1333000,medium,market
2025-11-07,MOH,high_volatility,0.0336,152.05999755859375,1705800,medium,market
2024-07-17,PGR,large_gain,0.054,216.83526611328125,4422800,medium,market
2024-08-14,PGR,large_gain,0.054,229.56028747558594,2914900,medium,market
2025-04-04,PGR,large_drop,-0.1023,257.4355773925781,7338600,high,market
2025-10-15,PGR,large_drop,-0.0578,226.5,11534000,medium,market
2025-04-04,PGR,high_volatility,-0.1023,257.4355773925781,7338600,medium,market
2025-04-07,PGR,high_volatility,-0.0092,255.0674591064453,5910700,medium,market
2025-04-08,PGR,high_volatility,0.02,260.17340087890625,5763700,medium,market
2025-04-09,PGR,high_volatility,0.0374,269.8956604003906,6074600,medium,market
2025-04-10,PGR,high_volatility,0.0114,272.9632568359375,4346300,medium,market
2025-04-11,PGR,high_volatility,0.009,275.4212951660156,3052600,medium,market
2025-04-14,PGR,high_volatility,0.0106,278.3389587402344,2486900,medium,market
2025-04-15,PGR,high_volatility,-0.0088,275.8908996582031,2368900,medium,market
2025-04-16,PGR,high_volatility,-0.0035,274.9117126464844,3069000,medium,market
2025-04-17,PGR,high_volatility,-0.0352,265.2393798828125,3648800,medium,market
2025-04-21,PGR,high_volatility,-0.0303,257.20574951171875,2775400,medium,market
2025-04-22,PGR,high_volatility,0.0298,264.8696594238281,3712300,medium,market
2025-04-23,PGR,high_volatility,-0.0002,264.8197021484375,2001200,medium,market
2025-04-24,PGR,high_volatility,0.0006,264.9795837402344,1821600,medium,market
2025-04-25,PGR,high_volatility,-0.0007,264.7997131347656,1826900,medium,market
2025-04-28,PGR,high_volatility,0.0172,269.3660583496094,2104200,medium,market
2025-04-29,PGR,high_volatility,0.025,276.09075927734375,2690600,medium,market
2025-04-30,PGR,high_volatility,0.0197,281.5164489746094,3124900,medium,market
2025-05-01,PGR,high_volatility,-0.0145,277.439697265625,2474500,medium,market
2025-05-02,PGR,high_volatility,0.0185,282.5856018066406,1566100,medium,market
2024-08-14,ALL,large_gain,0.0523,176.64881896972656,2231000,medium,market
2025-01-10,ALL,large_drop,-0.0564,178.3432159423828,4642100,medium,market
2025-04-04,ALL,large_drop,-0.0913,184.76206970214844,3352200,medium,market
2025-04-09,ALL,large_gain,0.0519,191.12974548339844,2844000,medium,market
2025-07-31,ALL,large_gain,0.0571,202.25250244140625,4538200,medium,market
2025-04-22,ALL,high_volatility,0.0372,192.02101135253906,1499300,medium,market
2025-04-23,ALL,high_volatility,0.0043,192.8429718017578,1137700,medium,market
2025-04-24,ALL,high_volatility,0.0007,192.9717254638672,914300,medium,market
2025-04-25,ALL,high_volatility,-0.01,191.04063415527344,1156100,medium,market
2025-04-28,ALL,high_volatility,0.013,193.5164031982422,1504100,medium,market
2025-04-29,ALL,high_volatility,0.0173,196.8636474609375,1462300,medium,market
2025-04-30,ALL,high_volatility,-0.002,196.46751403808594,2307700,medium,market
2025-05-01,ALL,high_volatility,-0.0058,195.3286590576172,2985100,medium,market
2025-05-02,ALL,high_volatility,0.0104,197.36871337890625,1508500,medium,market
2024-01-19,TRV,large_gain,0.0672,205.3616943359375,4343400,medium,market
2024-04-17,TRV,large_drop,-0.0741,201.33599853515625,5764800,medium,market
2024-07-19,TRV,large_drop,-0.0776,199.29736328125,2819800,medium,market
2024-10-17,TRV,large_gain,0.09,260.5110168457031,2847800,medium,market
2025-04-04,TRV,large_drop,-0.0792,240.29464721679688,2471800,medium,market
2025-04-22,TRV,high_volatility,0.047,259.19012451171875,1723400,medium,market
2025-04-23,TRV,high_volatility,-0.0085,256.97821044921875,1779000,medium,market
2025-04-24,TRV,high_volatility,0.0051,258.2875061035156,1414200,medium,market
2025-04-25,TRV,high_volatility,-0.0048,257.05755615234375,1087900,medium,market
2025-04-28,TRV,high_volatility,0.0095,259.4876403808594,937700,medium,market
2025-04-29,TRV,high_volatility,0.0093,261.9078674316406,868900,medium,market
2025-04-30,TRV,high_volatility,0.0003,261.98724365234375,1297100,medium,market
2025-05-01,TRV,high_volatility,-0.0101,259.3289794921875,1153600,medium,market
2025-05-02,TRV,high_volatility,0.0228,265.2406311035156,1270000,medium,market
2024-08-01,AIG,large_drop,-0.0545,72.91947937011719,11090600,medium,market
2024-10-04,AIG,large_gain,0.0513,74.43645477294922,4192600,medium,market
2025-04-04,AIG,large_drop,-0.0841,78.07713317871094,6406300,medium,market
2025-04-09,AIG,large_gain,0.0663,81.90434265136719,7565200,medium,market
2025-10-16,AIG,large_drop,-0.0522,77.0199966430664,10396800,medium,market
2025-11-05,AIG,large_drop,-0.0544,76.31999969482422,7972100,medium,market
2025-04-09,AIG,high_volatility,0.0663,81.90434265136719,7565200,medium,market
2025-04-10,AIG,high_volatility,-0.0177,80.45059967041016,4402300,medium,market
2025-04-11,AIG,high_volatility,0.0076,81.0637435913086,4039600,medium,market
2025-04-14,AIG,high_volatility,-0.0057,80.59893798828125,6105600,medium,market
2025-04-15,AIG,high_volatility,0.0055,81.0439682006836,4550000,medium,market
2025-04-16,AIG,high_volatility,-0.012,80.07479858398438,3468300,medium,market
2025-04-17,AIG,high_volatility,0.0021,80.242919921875,4021400,medium,market
2025-04-21,AIG,high_volatility,-0.0217,78.50237274169922,3637500,medium,market
2025-04-22,AIG,high_volatility,0.0285,80.73738861083984,3545000,medium,market
2025-04-23,AIG,high_volatility,0.0001,80.74728393554688,3086100,medium,market
2025-04-24,AIG,high_volatility,0.0098,81.53843688964844,2620800,medium,market
2025-04-25,AIG,high_volatility,-0.0149,80.32203674316406,2657600,medium,market
2025-04-28,AIG,high_volatility,0.0087,81.02418518066406,3055500,medium,market
2025-04-29,AIG,high_volatility,0.0009,81.0934066772461,3331600,medium,market
2025-04-30,AIG,high_volatility,-0.0059,80.61871337890625,5777400,medium,market
2025-05-01,AIG,high_volatility,-0.0083,79.94623565673828,5974900,medium,market
2025-05-02,AIG,high_volatility,0.0349,82.73506164550781,5783300,medium,market
2024-02-01,AFL,large_drop,-0.0965,73.36936950683594,9777500,medium,market
2024-08-01,AFL,large_gain,0.0657,99.05921173095703,7552800,medium,market
2025-04-04,AFL,large_drop,-0.0874,100.86966705322266,3221800,medium,market
2025-04-09,AFL,large_gain,0.0554,104.15352630615234,3031400,medium,market
2024-02-01,AFL,high_volatility,-0.0965,73.36936950683594,9777500,medium,market
2024-02-02,AFL,high_volatility,0.0081,73.96634674072266,4071300,medium,market
2024-02-05,AFL,high_volatility,-0.0064,73.49455261230469,3068700,medium,market
2024-02-06,AFL,high_volatility,0.0077,74.06262969970703,3157100,medium,market
2024-02-07,AFL,high_volatility,0.0248,75.90168762207031,3192400,medium,market
2024-02-08,AFL,high_volatility,-0.0091,75.20842742919922,1924900,medium,market
2024-02-09,AFL,high_volatility,0.0015,75.32395935058594,1950900,medium,market
2024-02-12,AFL,high_volatility,0.0036,75.59355926513672,2333400,medium,market
2024-02-13,AFL,high_volatility,-0.0057,75.16028594970703,2973800,medium,market
2024-02-14,AFL,high_volatility,0.011,75.98834228515625,1927600,medium,market
2024-02-15,AFL,high_volatility,0.0158,77.19188690185547,1894700,medium,market
2024-02-16,AFL,high_volatility,-0.0099,76.4312515258789,2185600,medium,market
2024-02-20,AFL,high_volatility,-0.0013,76.33434295654297,2173300,medium,market
2024-02-21,AFL,high_volatility,0.0061,76.79945373535156,2087800,medium,market
2024-02-22,AFL,high_volatility,0.0049,77.17735290527344,2073400,medium,market
2024-02-23,AFL,high_volatility,0.0095,77.91375732421875,1871000,medium,market
2024-02-26,AFL,high_volatility,-0.0088,77.22579193115234,2056200,medium,market
2024-02-27,AFL,high_volatility,0.0064,77.71996307373047,1663000,medium,market
2024-02-28,AFL,high_volatility,0.0044,78.05908966064453,1759500,medium,market
2024-02-29,AFL,high_volatility,0.0022,78.23350524902344,4338000,medium,market
2025-04-09,AFL,high_volatility,0.0554,104.15352630615234,3031400,medium,market
2025-04-10,AFL,high_volatility,-0.0059,103.54026794433594,2695000,medium,market
2025-04-11,AFL,high_volatility,0.0205,105.66686248779297,2297500,medium,market
2025-04-14,AFL,high_volatility,0.0157,107.32856750488281,2004100,medium,market
2025-04-15,AFL,high_volatility,-0.0044,106.85379791259766,1228500,medium,market
2025-04-16,AFL,high_volatility,-0.0064,106.17130279541016,2240200,medium,market
2025-04-17,AFL,high_volatility,0.0009,106.27021789550781,2294700,medium,market
2025-04-21,AFL,high_volatility,-0.023,103.82711029052734,1692500,medium,market
2025-04-22,AFL,high_volatility,0.0318,107.13074493408203,1545700,medium,market
2025-04-23,AFL,high_volatility,0.0011,107.24944305419922,1552300,medium,market
2025-04-24,AFL,high_volatility,0.0065,107.95171356201172,1613700,medium,market
2025-04-25,AFL,high_volatility,-0.011,106.76477813720703,1829700,medium,market
2025-04-28,AFL,high_volatility,0.0051,107.30879211425781,1756300,medium,market
2025-04-29,AFL,high_volatility,0.001,107.41758728027344,1275800,medium,market
2025-04-30,AFL,high_volatility,0.0007,107.49671936035156,2713200,medium,market
2025-05-01,AFL,high_volatility,-0.0475,102.39289855957031,3391200,medium,market
2025-05-02,AFL,high_volatility,0.0194,104.38101196289062,1886200,medium,market
2024-02-01,MET,large_drop,-0.0573,61.58963394165039,9465700,medium,market
2024-08-02,MET,large_drop,-0.0689,67.5503921508789,6766300,medium,market
2024-10-31,MET,large_drop,-0.0572,75.68206787109375,7360300,medium,market
2024-11-06,MET,large_gain,0.0653,80.90470123291016,9211500,medium,market
2025-04-03,MET,large_drop,-0.0798,74.24480438232422,6198900,medium,market
2025-04-04,MET,large_drop,-0.0901,67.55484008789062,8886800,medium,market
2025-04-09,MET,large_gain,0.0997,73.58948516845703,7865800,medium,market
2025-04-10,MET,large_drop,-0.0549,69.55008697509766,5153300,medium,market
2025-04-03,MET,high_volatility,-0.0798,74.24480438232422,6198900,medium,market
2025-04-04,MET,high_volatility,-0.0901,67.55484008789062,8886800,medium,market
2025-04-07,MET,high_volatility,0.0039,67.81890869140625,9179800,medium,market
2025-04-08,MET,high_volatility,-0.0133,66.91910552978516,6038700,medium,market
2025-04-09,MET,high_volatility,0.0997,73.58948516845703,7865800,medium,market
2025-04-10,MET,high_volatility,-0.0549,69.55008697509766,5153300,medium,market
2025-04-11,MET,high_volatility,0.0041,69.83373260498047,3904700,medium,market
2025-04-14,MET,high_volatility,0.0217,71.3497314453125,2891700,medium,market
2025-04-15,MET,high_volatility,-0.0033,71.114990234375,2353000,medium,market
2025-04-16,MET,high_volatility,-0.0139,70.12714385986328,4293700,medium,market
2025-04-17,MET,high_volatility,0.0119,70.95851135253906,2739200,medium,market
2025-04-21,MET,high_volatility,-0.0296,68.85567474365234,3396200,medium,market
2025-04-22,MET,high_volatility,0.0382,71.48664855957031,3847100,medium,market
2025-04-23,MET,high_volatility,0.0157,72.6114273071289,3673900,medium,market
2025-04-24,MET,high_volatility,0.0218,74.19588470458984,2091600,medium,market
2025-04-25,MET,high_volatility,-0.0088,73.54059600830078,3030300,medium,market
2025-04-28,MET,high_volatility,0.01,74.27413940429688,4129500,medium,market
2025-04-29,MET,high_volatility,0.0063,74.74360656738281,2510800,medium,market
2025-04-30,MET,high_volatility,-0.0137,73.71664428710938,3667000,medium,market
2025-05-01,MET,high_volatility,0.0053,74.10786437988281,3267100,medium,market
2025-05-02,MET,high_volatility,0.0269,76.10311126708984,3359000,medium,market
2025-05-05,MET,high_volatility,-0.0051,75.7118911743164,2836800,medium,market
2025-05-06,MET,high_volatility,-0.0055,75.29609680175781,2905000,medium,market
2025-05-07,MET,high_volatility,0.0042,75.61138916015625,3665300,medium,market
2024-02-07,PRU,large_gain,0.0555,100.565673828125,4004700,medium,market
2024-08-02,PRU,large_drop,-0.0998,103.9440689086914,5436600,medium,market
2024-11-06,PRU,large_gain,0.0628,121.78083801269531,3698300,medium,market
2025-04-03,PRU,large_drop,-0.0703,102.16964721679688,2817400,medium,market
2025-04-04,PRU,large_drop,-0.0788,94.1161880493164,3518300,medium,market
2025-04-09,PRU,large_gain,0.0924,101.3116455078125,4004300,medium,market
2025-04-10,PRU,large_drop,-0.0523,96.0174331665039,2764600,medium,market
2024-08-05,PRU,high_volatility,-0.0429,99.48501586914062,4022700,medium,market
2024-08-06,PRU,high_volatility,0.0144,100.91793823242188,2098400,medium,market
2024-08-07,PRU,high_volatility,-0.0027,100.64454650878906,1802900,medium,market
2024-08-08,PRU,high_volatility,0.0184,102.49227142333984,1673000,medium,market
2024-08-09,PRU,high_volatility,0.0068,103.18989562988281,1150500,medium,market
2024-08-12,PRU,high_volatility,-0.0097,102.19061279296875,1375800,medium,market
2024-08-13,PRU,high_volatility,0.0101,103.22759246826172,1444500,medium,market
2024-08-14,PRU,high_volatility,0.0174,105.01876831054688,1781500,medium,market
2024-08-15,PRU,high_volatility,0.0194,107.05503845214844,2023300,medium,market
2024-08-16,PRU,high_volatility,0.0117,108.30884552001953,3366200,medium,market
2024-08-19,PRU,high_volatility,0.0077,109.13842010498047,1288400,medium,market
2024-08-20,PRU,high_volatility,-0.0106,107.98479461669922,1311300,medium,market
2024-08-21,PRU,high_volatility,0.0096,109.0240249633789,1023000,medium,market
2024-08-22,PRU,high_volatility,0.0078,109.87257385253906,1056500,medium,market
2024-08-23,PRU,high_volatility,0.0188,111.9415054321289,1091100,medium,market
2024-08-26,PRU,high_volatility,0.0051,112.51355743408203,1299800,medium,market
2024-08-27,PRU,high_volatility,-0.0008,112.42774963378906,1069400,medium,market
2024-08-28,PRU,high_volatility,0.0073,113.24768829345703,1056600,medium,market
2024-08-29,PRU,high_volatility,0.0086,114.22018432617188,1294600,medium,market
2025-04-04,PRU,high_volatility,-0.0788,94.1161880493164,3518300,medium,market
2025-04-07,PRU,high_volatility,-0.0078,93.38494110107422,3814500,medium,market
2025-04-08,PRU,high_volatility,-0.0069,92.74144744873047,2990500,medium,market
2025-04-09,PRU,high_volatility,0.0924,101.3116455078125,4004300,medium,market
2025-04-10,PRU,high_volatility,-0.0523,96.0174331665039,2764600,medium,market
2025-04-11,PRU,high_volatility,0.0036,96.35868072509766,2635400,medium,market
2025-04-14,PRU,high_volatility,0.0263,98.89366149902344,1726600,medium,market
2025-04-15,PRU,high_volatility,-0.0118,97.72366333007812,1721700,medium,market
2025-04-16,PRU,high_volatility,-0.0161,96.15392303466797,1579400,medium,market
2025-04-17,PRU,high_volatility,0.0086,96.98267364501953,1480000,medium,market
2025-04-21,PRU,high_volatility,-0.0261,94.44769287109375,1816600,medium,market
2025-04-22,PRU,high_volatility,0.0345,97.70417022705078,1384200,medium,market
2025-04-23,PRU,high_volatility,0.0138,99.04965209960938,1565200,medium,market
2025-04-24,PRU,high_volatility,0.024,101.42864227294922,1678100,medium,market
2025-04-25,PRU,high_volatility,-0.0109,100.326904296875,1276700,medium,market
2025-04-28,PRU,high_volatility,0.0069,101.01914978027344,1021300,medium,market
2025-04-29,PRU,high_volatility,0.0041,101.42864227294922,1192300,medium,market
2025-04-30,PRU,high_volatility,-0.0127,100.14165496826172,2472300,medium,market
2025-05-01,PRU,high_volatility,-0.0095,99.18616485595703,2730400,medium,market
2025-05-02,PRU,high_volatility,0.0186,101.02890014648438,1633600,medium,market
2025-05-05,PRU,high_volatility,-0.0092,100.10265350341797,1457000,medium,market
2025-05-06,PRU,high_volatility,-0.0077,99.33240509033203,1787100,medium,market
2025-05-07,PRU,high_volatility,-0.0064,98.69866180419922,2436300,medium,market
2024-07-26,HIG,large_gain,0.0713,107.3905029296875,2870500,medium,market
2024-10-25,HIG,large_drop,-0.0681,110.41376495361328,2956000,medium,market
2025-04-04,HIG,large_drop,-0.08,112.67059326171875,2389900,medium,market
2025-04-09,HIG,large_gain,0.0569,115.44842529296875,1930100,medium,market
2025-04-09,HIG,high_volatility,0.0569,115.44842529296875,1930100,medium,market
2025-04-10,HIG,high_volatility,-0.0136,113.88093566894531,1947700,medium,market
2025-04-11,HIG,high_volatility,0.011,115.1309585571289,1351200,medium,market
2025-04-14,HIG,high_volatility,0.014,116.73812103271484,1168700,medium,market
2025-04-15,HIG,high_volatility,-0.0043,116.23217010498047,1128100,medium,market
2025-04-16,HIG,high_volatility,-0.0001,116.22224426269531,1506900,medium,market
2025-04-17,HIG,high_volatility,0.0055,116.86709594726562,1403400,medium,market
2025-04-21,HIG,high_volatility,-0.0304,113.3154525756836,1336500,medium,market
2025-04-22,HIG,high_volatility,0.0396,117.79965209960938,1059600,medium,market
2025-04-23,HIG,high_volatility,0.0026,118.1072006225586,1595600,medium,market
2025-04-24,HIG,high_volatility,0.0016,118.29569244384766,1699400,medium,market
2025-04-25,HIG,high_volatility,-0.004,117.81949615478516,1814000,medium,market
2025-04-28,HIG,high_volatility,0.0139,119.45643615722656,1581000,medium,market
2025-04-29,HIG,high_volatility,0.015,121.25209045410156,1814500,medium,market
2025-04-30,HIG,high_volatility,0.0037,121.69853210449219,1871700,medium,market
2025-05-01,HIG,high_volatility,-0.0068,120.8750991821289,1771400,medium,market
2025-05-02,HIG,high_volatility,0.0314,124.66485595703125,1614600,medium,market
2025-04-04,CB,large_drop,-0.072,279.7388610839844,3195300,medium,market
2025-04-09,CB,high_volatility,0.035,283.6656494140625,2609900,medium,market
2025-04-10,CB,high_volatility,-0.008,281.3932800292969,1821700,medium,market
2025-04-21,CB,high_volatility,-0.0203,278.8418884277344,1487100,medium,market
2025-04-22,CB,high_volatility,0.038,289.44622802734375,1635000,medium,market
2025-04-23,CB,high_volatility,-0.0204,283.53607177734375,2102700,medium,market
2025-04-24,CB,high_volatility,-0.0088,281.054443359375,1964200,medium,market
2025-04-25,CB,high_volatility,-0.0102,278.1741027832031,2381200,medium,market
2025-04-28,CB,high_volatility,0.011,281.23382568359375,1593200,medium,market
2025-04-29,CB,high_volatility,0.0098,283.99456787109375,1762700,medium,market
2025-04-30,CB,high_volatility,0.004,285.1207580566406,1983400,medium,market
2025-05-01,CB,high_volatility,-0.0098,282.3401184082031,1370900,medium,market
2025-05-02,CB,high_volatility,0.0142,286.34661865234375,1522600,medium,market
2023-12-14,AJG,large_drop,-0.0741,223.67994689941406,3462800,medium,market
2025-04-04,AJG,large_drop,-0.073,317.927734375,2901900,medium,market
2025-07-29,AJG,large_drop,-0.0672,287.7257080078125,4081200,medium,market
2025-10-16,AJG,large_drop,-0.054,280.1700134277344,2379700,medium,market
2025-04-15,AJG,high_volatility,-0.0215,334.170166015625,1313800,medium,market
2025-04-16,AJG,high_volatility,-0.0086,331.28216552734375,879300,medium,market
2025-04-21,AJG,high_volatility,-0.0298,318.07708740234375,837100,medium,market
2025-04-22,AJG,high_volatility,0.0355,329.38006591796875,1041500,medium,market
2025-04-23,AJG,high_volatility,0.0031,330.4158020019531,953600,medium,market
2025-04-24,AJG,high_volatility,-0.0008,330.1468811035156,961100,medium,market
2025-04-25,AJG,high_volatility,-0.0278,320.965087890625,2164300,medium,market
2025-04-28,AJG,high_volatility,0.0047,322.4688415527344,1536700,medium,market
2025-04-29,AJG,high_volatility,-0.0206,315.82647705078125,2753700,medium,market
2025-04-30,AJG,high_volatility,0.0112,319.36175537109375,3032400,medium,market
2025-05-01,AJG,high_volatility,-0.0095,316.32440185546875,1995900,medium,market
2025-05-02,AJG,high_volatility,0.0423,329.7087097167969,1818500,medium,market
2023-12-14,MMC,large_drop,-0.0525,185.54971313476562,2885100,medium,market
2025-04-04,MMC,large_drop,-0.0576,228.18763732910156,5141200,medium,market
2025-10-16,MMC,large_drop,-0.0852,186.47999572753906,8749600,medium,market
2025-04-09,MMC,high_volatility,0.0404,227.55323791503906,2858800,medium,market
2025-04-10,MMC,high_volatility,-0.0034,226.7701416015625,2257000,medium,market
2025-04-11,MMC,high_volatility,0.02,231.30018615722656,2500200,medium,market
2025-04-14,MMC,high_volatility,0.0171,235.2454071044922,2339100,medium,market
2025-04-15,MMC,high_volatility,-0.0209,230.32875061035156,2406600,medium,market
2025-04-16,MMC,high_volatility,-0.0045,229.2978515625,2164200,medium,market
2025-04-17,MMC,high_volatility,-0.0486,218.1461944580078,4377600,medium,market
2025-04-21,MMC,high_volatility,-0.0362,210.24588012695312,2708600,medium,market
2025-04-22,MMC,high_volatility,0.0351,217.6307373046875,2483000,medium,market
2025-04-23,MMC,high_volatility,-0.0023,217.12518310546875,2166200,medium,market
2025-04-24,MMC,high_volatility,-0.0004,217.04591369628906,1792900,medium,market
2025-04-25,MMC,high_volatility,0.0013,217.32345581054688,3174600,medium,market
2025-04-28,MMC,high_volatility,0.0056,218.5327911376953,2196900,medium,market
2025-04-29,MMC,high_volatility,0.007,220.059326171875,2059900,medium,market
2025-04-30,MMC,high_volatility,0.0156,223.49899291992188,3263800,medium,market
2025-05-01,MMC,high_volatility,-0.0065,222.04183959960938,2313000,medium,market
2025-05-02,MMC,high_volatility,0.0147,225.30307006835938,1355600,medium,market
2025-05-05,MMC,high_volatility,-0.0032,224.58938598632812,1501300,medium,market
2025-05-06,MMC,high_volatility,0.0006,224.71823120117188,1689100,medium,market
2025-05-07,MMC,high_volatility,0.0053,225.91766357421875,1677000,medium,market
2025-05-08,MMC,high_volatility,0.0023,226.43310546875,1886900,medium,market
2025-05-09,MMC,high_volatility,-0.0069,224.86692810058594,1525200,medium,market
2025-10-16,MMC,high_volatility,-0.0852,186.47999572753906,8749600,medium,market
2025-10-17,MMC,high_volatility,0.0167,189.58999633789062,5808100,medium,market
2025-10-20,MMC,high_volatility,0.0017,189.91000366210938,2899600,medium,market
2025-10-21,MMC,high_volatility,-0.0051,188.9499969482422,2751700,medium,market
2025-10-22,MMC,high_volatility,0.0019,189.30999755859375,2740000,medium,market
2025-10-23,MMC,high_volatility,-0.0065,188.0800018310547,2447600,medium,market
2025-10-24,MMC,high_volatility,-0.0081,186.5500030517578,2119700,medium,market
2025-10-27,MMC,high_volatility,0.0057,187.6199951171875,2679200,medium,market
2025-10-28,MMC,high_volatility,-0.0256,182.82000732421875,2990100,medium,market
2025-10-29,MMC,high_volatility,-0.0155,179.99000549316406,3850800,medium,market
2025-10-30,MMC,high_volatility,-0.0073,178.6699981689453,4477800,medium,market
2025-10-31,MMC,high_volatility,-0.0029,178.14999389648438,4252200,medium,market
2025-11-03,MMC,high_volatility,-0.0057,177.1300048828125,4468100,medium,market
2025-11-04,MMC,high_volatility,0.019,180.5,3336400,medium,market
2025-11-05,MMC,high_volatility,-0.0116,178.39999389648438,2548500,medium,market
2025-11-06,MMC,high_volatility,-0.0102,176.5800018310547,2693400,medium,market
2025-11-07,MMC,high_volatility,0.0197,180.0500030517578,2902700,medium,market
2023-12-14,AON,large_drop,-0.0516,313.4881896972656,1927200,medium,market
2023-12-20,AON,large_drop,-0.0603,289.9196472167969,2768400,medium,market
2024-04-26,AON,large_drop,-0.0685,281.5389709472656,4566600,medium,market
2024-07-26,AON,large_gain,0.0804,319.8120422363281,3070400,medium,market
2024-10-25,AON,large_gain,0.0521,372.49981689453125,2302000,medium,market
2025-04-25,AON,large_drop,-0.08,334.44287109375,5317700,medium,market
2025-04-25,AON,high_volatility,-0.08,334.44287109375,5317700,medium,market
2025-04-28,AON,high_volatility,0.0227,342.0309143066406,2943900,medium,market
2025-04-29,AON,high_volatility,0.0187,348.4339904785156,2571300,medium,market
2025-04-30,AON,high_volatility,0.014,353.3034973144531,1752200,medium,market
2025-05-01,AON,high_volatility,-0.0071,350.8037414550781,1198000,medium,market
2025-05-02,AON,high_volatility,0.0134,355.5038757324219,1114600,medium,market
2025-05-05,AON,high_volatility,-0.0021,354.7454528808594,1153000,medium,market
2025-05-06,AON,high_volatility,0.0069,357.18035888671875,1893800,medium,market
2025-05-07,AON,high_volatility,0.005,358.96661376953125,1201800,medium,market
2025-05-08,AON,high_volatility,-0.0073,356.362060546875,1181600,medium,market
2025-05-09,AON,high_volatility,-0.0078,353.5779113769531,747900,medium,market
2025-05-12,AON,high_volatility,-0.0021,352.8294982910156,1288100,medium,market
2025-05-13,AON,high_volatility,0.0042,354.32635498046875,1333200,medium,market
2025-05-14,AON,high_volatility,-0.008,351.4823303222656,1528100,medium,market
2025-05-15,AON,high_volatility,0.0181,357.8389587402344,1135600,medium,market
2025-05-16,AON,high_volatility,0.0093,361.1620178222656,1096900,medium,market
2025-05-19,AON,high_volatility,0.0084,364.19561767578125,1140100,medium,market
2024-01-25,WRB,large_gain,0.0718,53.60773468017578,4434600,medium,market
2024-04-23,WRB,large_drop,-0.0521,50.97736740112305,6044850,medium,market
2024-07-19,WRB,large_drop,-0.0831,50.22323226928711,4404800,medium,market
2025-03-28,WRB,large_gain,0.0753,70.61312866210938,8170400,medium,market
